Date,DB1.DE,PSM.DE,SIE.DE,VNA.DE,ALV.DE,FME.DE,CON.DE,SAP.DE,DBK.DE,ADS.DE,FRE.DE,BEI.DE,DAI.DE,MRK.DE,BAS.DE,BAYN.DE,DTE.DE,CBK.DE,HEN3.DE,EOAN.DE,HEI.DE,DPW.DE,LIN.DE,VOW3.DE,BMW.DE,MUV2.DE,LHA.DE,RWE.DE,IFX.DE,TKA.DE
2004-09-13,30.138,7.367000000000001,38.7826,NaN,47.33,17.89604,38.57708,24.9124,25.152160000000002,21.6852,5.4440800000000005,18.6356,19.375,16.767,16.102999999999998,15.959000000000001,8.258,115.1774,3.06394,6.09882,29.9538,10.569,33.266,NaN,21.500999999999998,46.08,7.9879999999999995,21.7197,7.582000000000001,10.78
2004-09-14,30.212,7.319,38.6871,NaN,47.37,17.87284,39.15465,24.4933,25.74084,21.5832,5.53907,18.5553,19.288,16.614,16.124000000000002,16.077,8.213,113.6394,3.0579400000000003,6.06965,29.7226,10.507,33.123000000000005,NaN,21.55,45.89,7.9479999999999995,21.6149,7.492999999999999,10.637
2004-09-15,30.461,7.319,38.4071,NaN,47.51,17.94235,38.69778,24.3996,25.99375,21.2948,5.55503,18.6723,19.076,16.656,16.145,16.033,8.151,115.4088,3.05944,6.10506,29.8877,10.532,33.051,NaN,21.148000000000003,46.11,7.9239999999999995,21.6259,7.4479999999999995,10.630999999999998
2004-09-16,30.688000000000002,7.386,38.3562,NaN,47.76,18.09293,38.68058,24.6828,26.01115,21.5086,5.58776,18.5806,19.234,16.932000000000002,16.155,16.003,8.157,118.2555,3.07592,6.14675,29.7226,10.694,32.806,NaN,21.445999999999998,46.4,7.956,21.7363,7.5729999999999995,10.794
2004-09-17,30.834,7.376,38.579,NaN,48.19,18.029239999999998,39.22365,24.878,25.97629,21.8873,5.98609,18.4888,19.272000000000002,16.947,16.355,16.151,8.275,118.3323,3.10289,6.20924,29.7556,10.630999999999998,33.288000000000004,NaN,21.459,46.72,7.94,21.6976,7.6,10.814
2004-09-20,30.811999999999998,7.372000000000001,38.7062,NaN,48.01,17.98866,39.22365,24.9143,26.00245,21.8775,5.719469999999999,18.1057,19.087,16.852,16.323,16.033,8.275,117.1783,3.05045,6.173830000000001,29.8134,10.6,33.202,NaN,21.385,46.48,7.763999999999999,21.5708,7.707000000000001,10.8
2004-09-21,30.9,7.574,38.8526,NaN,47.65,17.86415,39.96498,24.8856,26.455940000000002,22.0973,5.7434199999999995,17.8947,19.119,16.879,16.334,16.276,8.371,118.2555,3.0069999999999997,6.19362,29.929000000000002,10.532,33.295,NaN,21.184,46.39,7.827999999999999,21.4661,7.851,10.807
2004-09-22,30.9,7.457999999999999,38.4326,NaN,46.89,18.011860000000002,40.30124,24.4417,25.90651,22.37,5.90307,17.7708,18.646,16.852,16.169,16.136,8.394,114.7166,3.0039999999999996,6.135269999999999,30.1106,10.463,33.654,NaN,20.862,45.54,7.581,21.1793,7.609,10.814
2004-09-23,30.730999999999998,7.415,37.9617,NaN,46.2,17.97128,39.42191,24.1106,25.592579999999998,22.4171,5.70111,17.5483,18.504,16.764,16.008,16.011,8.405,113.2544,3.0069999999999997,6.11655,30.0198,10.32,33.439,NaN,20.465999999999998,44.76,7.445,21.046999999999997,7.484,10.61
2004-09-24,30.68,7.511,37.9236,NaN,45.91,18.07555,38.792629999999996,24.2503,25.73646,22.3779,5.9070599999999995,17.6699,18.45,17.089000000000002,16.04,16.092,8.411,114.3316,2.97704,6.115480000000001,29.8547,10.300999999999998,33.41,NaN,20.581,44.27,7.517,21.0801,7.528,10.637
2004-09-27,30.497,7.376,37.5736,NaN,45.39,18.08137,38.30126,23.9729,25.35275,22.2346,5.87513,17.374000000000002,18.238,17.15,15.991,15.981,8.337,113.5626,2.94258,6.08841,30.5895,10.195,33.266,NaN,20.46,43.9,7.397,20.854,7.385,10.597000000000001
2004-09-28,30.497,7.434,37.5672,NaN,45.46,18.084239999999998,37.9478,23.86,25.20449,22.2013,5.82723,17.6194,18.211,17.005,16.113,16.121,8.377,114.2548,2.95456,6.142580000000001,30.8042,10.276,33.101,NaN,20.319000000000003,43.92,7.412999999999999,21.0415,7.385,10.658
2004-09-29,30.614,7.295,37.9808,NaN,45.84,18.05244,38.04265,24.1106,25.40939,22.2013,5.8990800000000005,17.4566,18.265,17.476,16.68,16.349,8.472999999999999,115.7161,2.93958,6.21655,30.961,9.815,33.251999999999995,NaN,20.533,43.9,7.6370000000000005,21.2896,7.439,10.658
2004-09-30,29.816,7.145,37.6754,NaN,45.46,17.85833,37.73233,23.9384,25.23497,22.0443,5.86316,17.5231,18.069000000000003,17.633,16.61,16.202,8.433,115.1774,2.95456,6.18841,30.9198,9.746,33.338,NaN,20.160999999999998,43.66,7.485,21.2179,7.358,10.658
2004-10-01,29.853,7.189,38.4326,NaN,46.85,18.28408,38.41332,24.8474,25.94143,22.5348,5.9070599999999995,17.2455,18.597,17.959,17.069000000000003,16.724,8.777000000000001,117.8705,2.98303,6.2926,31.9023,9.988999999999999,34.172,NaN,20.721,44.82,7.867999999999999,21.7914,7.6,10.923
2004-10-04,30.263,7.452999999999999,38.8653,NaN,47.88,18.19146,39.01675,25.4138,26.27282,22.9253,5.9070599999999995,17.3534,18.934,18.192,16.999000000000002,16.835,8.777000000000001,118.7941,3.0144900000000003,6.25614,32.4884,10.027000000000001,34.595,NaN,21.105,45.57,7.9079999999999995,21.8355,7.815,11.045
2004-10-05,30.644000000000002,7.2989999999999995,39.2089,NaN,48.5,18.22326,38.88748,25.3927,26.608590000000003,22.8586,5.86715,17.3878,18.864,18.25,17.023,17.019000000000002,8.636000000000001,119.2559,3.04596,6.33115,32.5545,10.039,34.574,NaN,21.203000000000003,45.6,7.772,21.9844,7.832999999999999,11.147
2004-10-06,30.475,7.352,39.2534,NaN,48.78,18.1335,37.9478,25.1076,26.599890000000002,22.5682,5.831230000000001,17.3694,18.874000000000002,17.878,17.069000000000003,17.041,8.693,118.5627,3.12387,6.32491,32.216,10.052,34.725,NaN,21.116999999999997,45.54,7.763999999999999,22.0781,7.832999999999999,11.038
2004-10-07,30.226,7.381,39.3552,NaN,48.38,18.1103,36.70645,25.1095,26.517020000000002,22.7546,5.80807,17.2042,18.727999999999998,17.595,17.118,16.930999999999997,8.682,116.8701,3.02648,6.38636,32.5215,10.12,34.775,NaN,21.209,45.42,7.843999999999999,22.1333,7.8420000000000005,11.059000000000001
2004-10-08,30.006999999999998,7.246,38.9798,NaN,47.87,18.22039,36.80986,24.5393,26.394920000000003,22.7173,5.81925,16.7684,18.537,17.465,16.855,16.739,8.591000000000001,116.3315,3.0069999999999997,6.4999199999999995,32.0096,10.107999999999999,34.667,NaN,20.892,44.98,7.6610000000000005,22.0946,7.672000000000001,11.045
2004-10-11,29.281999999999996,7.246,39.0371,NaN,47.83,18.127679999999998,37.02541,24.5125,26.51265,22.9488,5.7474099999999995,16.1261,18.684,17.648,16.82,16.651,8.495,117.1783,2.99801,6.568689999999999,32.3398,10.083,34.215,NaN,20.849,44.76,7.669,22.1057,7.582000000000001,11.174000000000001
2004-10-12,29.37,7.126,37.9808,NaN,47.32,18.19719,36.45649,24.4264,26.207420000000003,22.8978,5.70749,16.4817,18.314,17.449,16.558,16.482,8.443999999999999,115.6393,2.98902,6.5072,32.571,9.97,33.97,NaN,20.423,44.12,7.605,22.034000000000002,7.376,11.133
2004-10-13,29.355,7.295,37.9872,NaN,47.63,18.11613,36.490990000000004,24.5393,26.3426,22.5113,5.78333,16.3624,18.259,17.265,16.512,16.592,8.433,117.3319,2.99352,6.48534,32.893,10.008,33.985,NaN,20.557,44.26,7.772,22.1387,7.564,10.794
2004-10-14,29.121,7.039,37.4845,NaN,47.1,18.066860000000002,35.63751,24.2771,26.15071,22.4701,5.9070599999999995,16.4175,17.938,16.882,16.407,16.32,8.411,116.4861,2.96805,6.46761,33.1819,9.871,33.661,NaN,20.52,43.47,7.7010000000000005,22.0616,7.4479999999999995,10.787
2004-10-15,28.938000000000002,7.16,37.3509,NaN,45.4,18.09293,36.42199,24.2159,26.14201,22.3504,5.85757,16.3486,17.917,17.143,16.551,16.209,8.399,116.1779,2.94557,6.44471,33.0003,9.889,33.482,NaN,20.618000000000002,41.55,7.709,22.0836,7.421,10.732999999999999
2004-10-18,29.084,6.7410000000000005,37.3445,NaN,44.97,18.05244,36.60304,24.48,25.88035,22.2503,5.9070599999999995,16.1215,17.742,17.055,16.67,16.261,8.394,116.1011,2.94857,6.4593,32.6453,9.808,34.035,NaN,20.502,40.95,7.6129999999999995,22.1167,7.358,10.725999999999999
2004-10-19,29.208000000000002,6.722,37.9808,NaN,45.61,18.16244,36.594390000000004,25.2588,25.92835,22.3739,5.90147,16.4335,17.9,17.173,17.012999999999998,16.474,8.433,116.1779,2.9965200000000003,6.53638,33.0251,9.815,34.89,NaN,20.709,41.53,7.757000000000001,22.3869,7.457000000000001,10.651
2004-10-20,28.938000000000002,6.558,37.1663,NaN,44.76,18.19719,36.17202,24.8741,25.4748,22.2719,5.92702,16.4197,17.721,16.89,16.778,16.268,8.365,113.6394,2.96655,6.49265,32.6206,9.79,34.243,NaN,20.441,41.55,7.6610000000000005,22.2214,7.403,10.203
2004-10-21,28.894000000000002,6.495,37.4208,NaN,44.71,18.34786,36.38749,25.5305,25.557660000000002,22.0561,6.17048,16.5298,17.851,16.820999999999998,16.971,16.386,8.382,115.1006,2.93059,6.5072,32.4802,9.79,34.336999999999996,NaN,20.429000000000002,41.52,7.733,22.3262,7.475,10.257
2004-10-22,29.274,6.635,37.4527,NaN,45.08,18.42892,36.413340000000005,25.3602,25.4661,21.8952,6.04995,16.9221,17.84,16.672,17.209,16.511,8.388,114.56200000000001,2.9261,6.48848,32.0673,9.609,34.531,NaN,20.313,41.57,7.709,22.2214,7.475,10.277000000000001
2004-10-25,28.476,6.476,36.5873,NaN,44.0,17.861279999999997,35.86162,24.7421,24.960279999999997,21.544,5.9789,16.3532,17.215,16.511,16.722,16.062,8.253,112.7158,2.88415,6.45095,31.861,9.453,33.913000000000004,NaN,19.723,41.04,7.5889999999999995,21.8244,7.287000000000001,10.121
2004-10-26,28.315,6.428,36.6509,NaN,44.65,17.43553,36.5599,24.6943,25.108539999999998,21.6538,5.923019999999999,16.5642,17.519000000000002,16.239,16.792,15.995999999999999,8.219,110.2541,2.8931400000000003,6.3895,31.8362,9.397,33.898,NaN,19.93,41.77,7.629,21.8134,7.305,9.985
2004-10-27,28.425,6.654,37.1918,NaN,45.75,17.23274,36.95641,25.2339,25.6449,22.2798,5.71149,16.828,17.824,16.656,17.1,16.195,8.349,110.8695,2.90062,6.527,32.282,9.416,34.128,NaN,20.271,42.51,7.772,22.2325,7.466,10.047
2004-10-28,28.703000000000003,6.856,37.4845,NaN,46.38,17.31094,37.37023,25.3621,25.92835,21.8383,5.7474099999999995,16.945,17.879,16.836,17.065,16.408,8.416,111.0231,2.93509,6.62597,32.0757,9.472000000000001,34.229,NaN,20.52,43.11,8.14,22.5413,7.591,9.972000000000001
2004-10-29,28.666999999999998,6.76,37.1282,NaN,46.75,17.37758,36.89606,25.5515,25.98499,21.491,5.79531,17.0735,17.623,16.725,17.118,16.342,8.478,110.2541,2.93059,6.64473,31.8527,9.552999999999999,34.021,NaN,20.192,43.17,8.252,22.8942,7.645,9.985
2004-11-01,28.703000000000003,6.765,37.6372,NaN,47.47,17.6962,37.50813,25.7984,26.2205,22.0168,5.76337,16.8602,17.922,17.043,17.415,16.585,8.552,110.8695,2.9605599999999996,6.772880000000001,32.216,9.752,34.595,NaN,20.545,43.82,8.267999999999999,23.5724,7.564,10.148
2004-11-02,28.557,6.928999999999999,37.9299,NaN,47.97,17.63824,37.75819,25.9285,26.595509999999997,22.4171,5.9070599999999995,16.812,17.96,17.195999999999998,17.433,16.813,8.607999999999999,111.0231,2.96355,6.76767,33.3553,9.702,34.646,NaN,20.587,44.0,8.396,23.8261,7.645,10.237
2004-11-03,28.916,7.02,38.0508,NaN,48.34,17.87571,36.999559999999995,25.9955,26.76555,21.9344,5.99886,16.7041,17.906,17.223,17.31,16.879,8.631,114.1002,2.9710400000000003,6.77185,33.3801,9.497,34.488,NaN,20.105999999999998,44.14,8.372,23.8316,7.716,10.277000000000001
2004-11-04,28.923000000000002,6.928999999999999,38.1081,NaN,48.83,17.95686,37.45643,25.8711,26.687070000000002,21.5832,5.95496,16.7317,17.851,17.235,17.398,16.945,8.625,114.8702,2.98453,6.77705,33.3966,9.609,34.696,NaN,19.735,44.17,8.316,23.9859,7.609,10.325
2004-11-05,29.655,7.03,38.5599,NaN,50.07,18.01473,37.8616,25.9476,27.32807,21.7578,6.0747,16.9037,18.02,17.230999999999998,17.538,17.085,8.631,114.6388,2.99352,6.60514,34.924,9.752,34.667,NaN,19.704,44.68,8.515,23.5228,7.716,10.392999999999999
2004-11-08,29.545,6.9670000000000005,38.6871,NaN,49.94,18.07555,37.99095,25.8233,27.349909999999998,21.6872,6.14573,16.9611,18.211,17.07,17.482,17.034000000000002,8.58,115.1774,3.07592,6.649939999999999,34.6846,9.758,34.531,NaN,19.838,45.3,8.459,23.8812,7.742999999999999,10.413
2004-11-09,30.204,6.919,38.4581,NaN,50.21,18.03506,37.93059,25.9381,27.51125,21.8363,6.192830000000001,17.2272,18.396,17.223,17.601,17.019000000000002,8.472999999999999,117.3319,3.08641,6.58638,35.3451,9.771,34.760999999999996,NaN,19.826,45.42,8.388,23.0982,7.636,10.536
2004-11-10,30.871,6.645,38.5281,NaN,50.57,18.21752,37.9478,26.2883,27.646440000000002,22.1718,6.21039,18.4476,18.559,17.285,17.909000000000002,17.114,8.472999999999999,117.7169,3.13735,6.57493,35.5515,9.946,34.998000000000005,NaN,19.965999999999998,45.75,8.515,22.5689,7.609,10.732999999999999
2004-11-11,31.705,6.307,38.369,NaN,50.96,18.150879999999997,38.23226,26.6557,27.75546,22.5643,6.218380000000001,18.3672,18.82,16.959,17.583,17.607,8.845,118.0241,3.16432,6.6468300000000005,36.3194,10.008,35.17,NaN,20.252,46.53,8.699,22.7232,7.654,10.767000000000001
2004-11-12,32.064,6.2589999999999995,38.6807,NaN,52.14,18.01473,37.92195,26.5408,27.842640000000003,22.5466,6.18645,18.2067,18.771,16.825,17.506,17.695999999999998,8.936,116.5629,3.1268599999999998,6.6832899999999995,36.1872,10.083,34.207,NaN,20.033,46.82,8.651,22.5689,7.672000000000001,10.807
2004-11-15,31.654,6.312,38.6298,NaN,51.97,17.81489,37.70639,26.4643,27.62027,22.8076,6.12259,18.0782,18.717,16.836,17.433,17.666,8.975,117.4087,3.10439,6.698910000000001,36.5753,10.151,33.784,NaN,19.954,46.42,8.619,22.3759,7.752000000000001,10.807
2004-11-16,31.331999999999997,6.2829999999999995,38.3499,NaN,51.56,17.75406,37.49958,26.25,27.82518,23.0548,6.11141,18.0805,18.57,16.829,17.355999999999998,17.563,8.952,116.8701,3.1253599999999997,6.70515,35.8488,10.133,33.819,NaN,19.79,46.22,8.42,22.2656,7.681,10.677999999999999
2004-11-17,31.405,6.486000000000001,39.1644,NaN,52.48,17.81489,38.370259999999995,26.691999999999997,28.20895,23.3942,6.22476,18.1906,18.885,16.947,17.713,17.88,9.116,117.7937,3.17331,6.784330000000001,36.0386,9.97,34.064,NaN,19.71,47.29,8.603,22.6185,8.012,10.868
2004-11-18,32.577,6.553,39.0371,NaN,52.31,17.936529999999998,38.26676,26.3265,27.999609999999997,23.7513,6.29341,18.1585,18.798,16.928,17.87,17.968,9.122,116.7165,3.17181,6.77705,35.5928,9.871,33.985,NaN,19.715999999999998,46.95,8.667,22.441999999999997,8.057,10.862
2004-11-19,32.928000000000004,6.505,38.6553,NaN,51.8,17.54849,37.697829999999996,25.851999999999997,27.65952,23.1961,6.30619,18.1723,18.461,16.909000000000002,17.811,17.703,9.026,117.2551,3.14934,6.69163,35.1387,9.821,33.36,NaN,19.704,47.05,8.467,22.1333,8.048,10.719000000000001
2004-11-22,32.291,6.495,38.5471,NaN,51.74,17.40651,37.766740000000006,25.8022,27.69,23.1961,6.30619,18.0415,18.368,16.71,17.750999999999998,17.622,9.009,116.9479,3.1463400000000004,6.6791100000000005,35.0892,9.852,33.137,NaN,19.619,47.18,8.372,22.034000000000002,7.931,10.767000000000001
2004-11-23,32.364000000000004,6.38,38.6171,NaN,52.25,17.09954,38.16335,25.8405,27.63768,23.0646,6.3461,17.9841,18.167,16.599,17.688,17.475,8.885,116.1011,3.1448400000000003,6.66973,35.0892,9.883,32.993,NaN,19.375,47.27,8.267999999999999,21.8906,7.779,10.712
2004-11-24,32.474000000000004,6.221,38.5344,NaN,52.42,17.12847,38.370259999999995,25.8711,28.20457,23.1313,6.36925,18.0438,18.33,16.58,17.674,17.416,8.907,116.1779,3.1463400000000004,6.6718399999999995,35.7992,9.857999999999999,33.079,NaN,19.369,47.4,8.467,21.8851,7.609,10.732999999999999
2004-11-25,32.643,6.0089999999999995,38.7062,NaN,53.08,17.235689999999998,38.87019,26.0529,28.16095,23.406,6.33413,18.3856,18.396,16.725,17.933,17.820999999999998,8.992,117.1015,3.15383,6.761430000000001,36.0965,9.846,33.482,NaN,19.43,47.74,8.562999999999999,22.1002,7.564,10.936
2004-11-26,32.584,5.869,38.5662,NaN,53.01,17.13429,39.00819,26.0242,28.09993,23.3236,6.3461,18.6953,18.401,16.706,17.905,17.74,8.975,116.7933,3.19129,6.76664,35.6423,9.833,33.288000000000004,NaN,19.394000000000002,47.72,8.507,22.055999999999997,7.582000000000001,10.943
2004-11-29,32.328,6.067,38.6298,NaN,53.02,16.93732,39.69782,26.0529,27.921120000000002,23.2,6.4818,18.7595,18.368,16.602999999999998,17.867,17.622,8.975,117.3319,3.19429,6.674939999999999,35.7414,9.846,33.575,NaN,19.552,47.73,8.515,22.0781,7.528,10.977
2004-11-30,32.621,6.072,38.3371,NaN,52.71,17.001089999999998,39.52541,25.7276,27.799020000000002,23.1411,6.6646,18.5622,18.314,16.695,17.727,17.541,9.02,115.4856,3.1808,6.597860000000001,35.3864,9.896,33.015,NaN,19.357,48.05,8.482999999999999,22.0506,7.457000000000001,11.004000000000001
2004-12-01,33.045,6.206,39.1452,NaN,53.11,17.2038,40.266740000000006,25.9859,28.4444,23.408,6.5257,18.5508,18.472,16.653,18.203,17.953,9.195,116.9479,3.24073,6.68849,35.535,9.97,33.748000000000005,NaN,19.461,48.7,8.587,22.3042,7.466,11.038
2004-12-02,33.873000000000005,6.062,39.508,NaN,53.75,17.0706,40.3443,26.2538,28.62758,23.4845,6.38761,19.0967,18.597,16.848,18.179000000000002,18.055999999999997,9.274,116.8701,3.2467200000000003,6.677039999999999,35.9065,10.095,33.554,NaN,19.741,49.94,8.899,22.5689,7.546,11.004000000000001
2004-12-03,33.829,6.129,39.7306,NaN,53.87,17.1256,39.99948,25.9189,28.67115,23.5865,6.5297,19.3146,18.590999999999998,17.307000000000002,18.136,17.945999999999998,9.218,116.3315,3.23474,6.65725,35.7497,10.145,33.123000000000005,NaN,19.552,49.94,8.779,22.430999999999997,7.6,10.855
2004-12-06,33.205999999999996,6.12,39.5334,NaN,53.66,16.94314,39.75817,25.7218,28.45748,23.5316,6.521719999999999,19.0761,18.477,17.338,18.308,18.012,9.19,116.7165,3.22125,6.62597,35.8488,10.083,32.885,NaN,19.455,49.84,8.851,22.1884,7.528,10.93
2004-12-07,32.95,6.1579999999999995,39.6734,NaN,54.05,16.746170000000003,39.63746,25.9189,28.54472,23.5453,6.47382,19.2366,18.602,17.407,18.322,18.012,9.286,117.1015,3.22425,6.6634899999999995,35.9065,10.214,33.158,NaN,19.509,50.24,8.818999999999999,22.1222,7.582000000000001,10.834000000000001
2004-12-08,33.28,6.144,39.4443,NaN,53.97,16.595589999999998,39.34435,25.6606,28.422620000000002,23.3766,6.42592,19.0623,18.777,17.396,17.912,18.027,9.286,117.1015,3.22874,6.6437,35.5102,10.12,32.957,NaN,19.977999999999998,50.89,8.771,22.0009,7.4479999999999995,10.685
2004-12-09,32.855,6.129,38.9416,NaN,52.7,16.38992,39.1288,25.4884,28.008370000000003,23.0744,6.4897800000000005,18.9476,18.613,17.319000000000003,17.842,17.820999999999998,9.173,116.1011,3.22874,6.58328,35.8488,10.133,32.684,NaN,19.838,49.77,8.539,21.7803,7.233,10.495
2004-12-10,32.606,6.1579999999999995,39.2216,NaN,52.84,16.13795,39.12024,25.4597,28.256890000000002,23.0685,6.37563,18.9247,18.706,17.809,18.021,17.930999999999997,9.173,115.5624,3.25421,6.72808,35.6588,10.151,33.158,NaN,19.857,49.94,8.515,21.9733,7.296,10.624
2004-12-13,31.303,6.153,39.5843,NaN,53.65,16.392879999999998,40.03398,25.785,28.48364,23.5296,6.2989999999999995,19.0967,19.141,17.905,18.157,18.225,9.257,115.9474,3.25122,6.81768,35.5598,10.207,33.625,NaN,19.917,50.56,8.499,21.9678,7.314,10.821
2004-12-14,32.13,6.138999999999999,39.7689,NaN,54.05,16.867810000000002,40.327090000000005,25.8271,28.4924,23.7023,6.30619,19.0095,19.223,18.472,18.08,18.476,9.229,116.1779,3.23773,6.84475,35.6423,10.182,33.36,NaN,20.1,50.92,8.491,22.1387,7.305,10.719000000000001
2004-12-15,31.925,6.172999999999999,39.4443,NaN,53.73,17.10241,40.15468,25.6243,28.379,23.4806,6.38202,19.4523,19.076,18.384,17.986,18.615,9.201,115.9474,3.23474,6.792680000000001,35.857,10.226,33.41,NaN,19.977999999999998,50.53,8.396,22.0285,7.367000000000001,10.93
2004-12-16,32.006,6.149,39.4443,NaN,54.02,17.20094,40.30124,25.5267,28.531640000000003,23.7356,6.3301300000000005,19.505,19.168,18.974,18.129,18.718,9.28,115.2552,3.20627,6.9020600000000005,36.3194,10.37,33.446,NaN,20.039,50.61,8.396,22.0119,7.358,10.855
2004-12-17,32.385999999999996,6.24,39.0371,NaN,53.27,16.9779,40.25809,24.8761,28.20895,23.6199,6.37803,19.6335,18.815,18.69,17.842,18.358,9.257,114.6388,3.1703099999999997,6.743710000000001,36.2533,10.407,33.223,NaN,19.759,50.27,8.267999999999999,21.8465,7.135,10.847999999999999
2004-12-20,31.72,6.235,39.1516,NaN,54.07,17.21831,40.232240000000004,25.1535,28.03885,23.3001,6.3461,19.855999999999998,18.896,18.977,18.125999999999998,18.542,9.286,115.2552,3.19129,6.89165,36.856,10.401,32.986,NaN,19.899,50.78,8.3,22.1333,7.072,10.957
2004-12-21,31.815,6.303,39.3552,NaN,54.07,17.18929,39.95643,25.0751,27.85572,23.3903,6.30619,20.0211,19.049,19.207,18.15,18.505,9.24,115.4856,3.2017700000000002,6.9176899999999995,36.922,10.507,33.173,NaN,19.972,50.61,8.26,22.1774,7.09,10.95
2004-12-22,31.998,6.274,39.4825,NaN,54.72,17.087979999999998,39.97363,25.144000000000002,27.964740000000003,23.4178,6.23514,20.0257,19.348,19.157,18.08,18.608,9.314,116.0242,3.21975,6.9656199999999995,36.8725,10.425999999999998,33.532,NaN,20.307000000000002,51.23,8.283999999999999,22.4089,7.178999999999999,10.902000000000001
2004-12-23,32.225,6.303,39.5334,NaN,54.86,17.04741,40.74091,25.1401,28.16971,23.4394,6.13456,20.0716,19.343,18.993,18.308,18.579,9.336,116.0242,3.2017700000000002,6.96248,36.6578,10.444,33.236999999999995,NaN,20.259,51.51,8.363999999999999,22.441999999999997,7.126,10.977
2004-12-24,32.225,NaN,39.5334,NaN,54.86,17.04741,40.74091,25.1401,28.16971,23.4394,6.13456,20.0716,19.343,18.993,18.308,18.579,9.336,116.0242,3.2017700000000002,6.96248,36.6578,10.444,33.236999999999995,NaN,20.259,51.51,8.363999999999999,NaN,7.126,10.977
2004-12-27,32.218,6.356,39.4443,NaN,54.38,17.082160000000002,40.18918,25.1363,28.11301,23.2765,6.17847,20.0005,19.206,18.989,18.357,18.402,9.302,116.1011,3.19129,6.92603,36.4349,10.437999999999999,33.015,NaN,20.21,50.67,8.316,22.3703,7.081,11.004000000000001
2004-12-28,32.438,6.317,39.7943,NaN,54.48,17.09667,40.47365,25.364,28.409540000000003,23.3197,6.108219999999999,19.9684,19.375,19.073,18.476,18.409000000000002,9.387,116.5629,3.20477,6.98331,36.7404,10.475999999999999,33.137,NaN,20.289,50.92,8.356,22.5909,7.126,11.045
2004-12-29,32.218,6.37,39.6034,NaN,54.43,17.04158,40.042629999999996,25.2281,28.43132,23.2961,6.1066199999999995,19.8721,19.25,19.008,18.473,18.314,9.37,116.2547,3.19728,6.964589999999999,36.8312,10.469000000000001,32.835,NaN,20.222,50.89,8.316,22.4972,7.117000000000001,10.977
2004-12-30,32.423,6.5,39.6925,NaN,54.72,17.1488,40.28395,25.144000000000002,28.48364,23.3001,5.95894,19.6357,19.19,19.387,18.553,18.351,9.398,116.6397,3.19578,6.98645,36.5753,10.538,33.094,NaN,20.222,50.92,8.427999999999999,22.441999999999997,7.143,11.004000000000001
2004-12-31,32.423,NaN,39.6925,NaN,54.72,17.1488,40.28395,25.144000000000002,28.48364,23.3001,5.95894,19.6357,19.19,19.387,18.553,18.351,9.398,116.6397,3.19578,6.98645,36.5753,10.538,33.094,NaN,20.222,50.92,8.427999999999999,NaN,7.143,11.004000000000001
2005-01-03,32.694,6.582000000000001,40.0551,NaN,54.6,17.32258,41.12022,25.1784,28.67553,23.7258,6.03319,19.7,19.419,19.555999999999997,18.679000000000002,18.468,9.432,118.4859,3.21526,7.0,36.3358,10.769,34.272,NaN,20.557,51.54,8.427999999999999,22.6626,7.269,11.072000000000001
2005-01-04,32.804,6.553,39.8325,NaN,54.83,17.142979999999998,41.72365,24.6847,28.54904,23.6042,6.09305,20.0486,19.62,19.245,18.613,18.203,9.506,118.5627,3.2302400000000002,6.956239999999999,36.9468,10.638,34.43,NaN,20.965,52.09,8.491,22.6847,7.143,11.154000000000002
2005-01-05,32.657,6.5,39.2534,NaN,54.06,17.001089999999998,41.24948,24.5316,28.178409999999996,23.3099,6.25031,20.0464,19.549,18.813,18.441,17.74,9.427,119.7168,3.2317400000000003,6.964589999999999,37.244,10.6,34.294000000000004,NaN,21.038,51.24,8.404,23.3408,7.072,10.984000000000002
2005-01-06,32.76,6.476,39.6225,NaN,54.61,16.82732,41.6805,25.01,29.0767,23.4178,6.30619,20.0097,19.653,18.862000000000002,18.434,17.747,9.432,123.6407,3.2976699999999997,6.99897,37.4669,10.630999999999998,34.416,NaN,21.142,52.29,8.499,23.6937,7.09,11.079
2005-01-07,32.657,6.563,39.8261,NaN,54.65,16.82732,41.5943,25.5152,29.246740000000003,23.2804,6.28224,20.0051,19.555,18.771,18.515,17.695999999999998,9.472000000000001,125.1029,3.3456099999999998,7.054180000000001,37.9789,10.694,34.603,NaN,21.075,52.69,8.507,23.9584,7.117000000000001,11.113
2005-01-10,32.861999999999995,6.587000000000001,39.7879,NaN,54.53,16.841739999999998,41.7322,25.4501,29.233659999999997,23.2863,6.22716,19.8193,19.5,18.801,18.385,17.755,9.314,125.3333,3.33063,7.0177,38.6558,10.630999999999998,34.926,NaN,21.014,52.92,8.515,23.8757,7.126,11.255999999999998
2005-01-11,33.258,6.563,39.3743,NaN,53.6,16.65928,41.86155,24.3977,28.89357,23.0568,6.225569999999999,20.0808,19.315,18.732,18.143,17.585,9.177999999999999,124.7179,3.31564,6.97083,38.6558,10.519,34.825,NaN,20.781999999999996,51.79,8.579,23.815,6.902,11.174000000000001
2005-01-12,33.126,6.452000000000001,39.0689,NaN,52.91,16.78961,42.30122,23.8906,28.38775,22.7409,6.22636,19.5761,19.038,18.69,17.972,17.298,9.06,123.6407,3.30515,6.90727,38.3338,10.350999999999999,34.775,NaN,20.618000000000002,51.23,8.523,23.4621,6.696000000000001,11.038
